hostname,BP_RP_abs,G_abs,iso_mag_pred,mass_pred
HATS-71,2.5519607342445987,9.599191060729012,9.129416202540684,0.2969002269763166
HD 6061,0.7526345129999985,4.5611147866004185,4.4763302883967055,1.125546346244133
TOI-3693,1.0291421886199998,5.742073110379673,5.281528431460986,0.9043994891022812
TOI-6651,0.8123492809999995,3.4349865282804544,4.778352784740576,1.0579276263858097
TOI-2046,0.7851475370600003,4.1406390339399834,4.653019694036987,1.0880847704434586
K2-281,1.3147561773910006,6.415698116287389,6.1221804634887125,0.8316302408900782
K2-222,0.7309936447999998,4.3818843952051125,4.349801590731034,1.150993048275862
TOI-1468,2.5960931154700013,10.140119181148547,9.280782527620792,0.275393218581871
TOI-1468,2.5960931154700013,10.140119181148547,9.280782527620792,0.275393218581871
TOI-1468,2.5960931154700013,10.140119181148547,9.280782527620792,0.275393218581871
TOI-1468,2.5960931154700013,10.140119181148547,9.280782527620792,0.275393218581871
K2-221,0.9334167438199987,4.950845059077233,5.031191249106899,0.939618563715968
EPIC 220492298,0.9568626939809999,4.883988731124122,5.092506118034197,0.9309923863204562
TOI-169,0.8449572489400001,4.180836479348164,4.871372386112541,1.007991338382838
K2-204,0.8060992740399993,4.209292123055979,4.749555635155475,1.0648566806651891
WASP-187,0.7922436829999988,2.380592331008657,4.6857154618048735,1.0802176463414646
K2-210,0.9622321704400001,5.339973829601854,5.1065481484501545,0.9290168615011036
TOI-4406,0.7268057520000006,3.8757565334434165,4.324880534068971,1.1561505517241368
K2-386,0.8628615357099996,4.856369422341249,4.900388277327905,0.9882116103700365
K2-150,2.4853607799579986,9.740294605591004,8.912650383793897,0.33522761405964985
K2-212,1.6225919739099997,7.384260482303935,6.8872115623498695,0.7551005353751804
K2-215,0.8842303658300015,4.8047777857295255,4.9291629113884134,0.9689256626083018
WASP-186,0.661580902999999,3.406199170181333,3.950028555968604,1.2332052656950685
TOI-277,2.12762607034,8.717043253738112,7.982842651839998,0.5418455700000007
TOI-1467,1.9262940169899991,8.69414968798932,7.557147872496086,0.648572870392067
K2-151,2.1382259040700013,9.09602839246699,8.008553514183701,0.5344743365299022
K2-387,2.0731962061665996,8.341988613100765,7.8626096388776725,0.5753284660933575
K2-113,0.9282963147699999,4.534088895276454,5.017800517065916,0.9415024596136865
TOI-4527,2.08172787014,8.917200597775095,7.880948162151458,0.5702681671767501
WASP-118,0.6819810401000002,3.0103228275632574,4.062275050236325,1.2103351568385647
K2-295,1.4031587117790014,6.670216897149567,6.384387458435889,0.8085486392221929
TOI-2236,0.795552998729999,3.589632140676409,4.700963262441105,1.0765487818957882
TOI-4010,1.1682916394199996,5.882919113935902,5.688619074272474,0.8687182391982293
TOI-4010,1.1682916394199996,5.882919113935902,5.688619074272474,0.8687182391982293
TOI-4010,1.1682916394199996,5.882919113935902,5.688619074272474,0.8687182391982293
TOI-4010,1.1682916394199996,5.882919113935902,5.688619074272474,0.8687182391982293
TOI-4010,1.1682916394199996,5.882919113935902,5.688619074272474,0.8687182391982293
TOI-4010,1.1682916394199996,5.882919113935902,5.688619074272474,0.8687182391982293
TOI-4010,1.1682916394199996,5.882919113935902,5.688619074272474,0.8687182391982293
TOI-4010,1.1682916394199996,5.882919113935902,5.688619074272474,0.8687182391982293
TOI-4010,1.1682916394199996,5.882919113935902,5.688619074272474,0.8687182391982293
GJ 3090,2.1645553142499985,8.801422366122146,8.072417897151595,0.5161645937065382
K2-384,2.6732674507201004,10.44403836157437,9.551708972602793,0.24038087079044523
K2-384,2.6732674507201004,10.44403836157437,9.551708972602793,0.24038087079044523
K2-384,2.6732674507201004,10.44403836157437,9.551708972602793,0.24038087079044523
K2-384,2.6732674507201004,10.44403836157437,9.551708972602793,0.24038087079044523
K2-384,2.6732674507201004,10.44403836157437,9.551708972602793,0.24038087079044523
K2-384,2.6732674507201004,10.44403836157437,9.551708972602793,0.24038087079044523
K2-384,2.6732674507201004,10.44403836157437,9.551708972602793,0.24038087079044523
K2-384,2.6732674507201004,10.44403836157437,9.551708972602793,0.24038087079044523
K2-384,2.6732674507201004,10.44403836157437,9.551708972602793,0.24038087079044523
K2-384,2.6732674507201004,10.44403836157437,9.551708972602793,0.24038087079044523
K2-384,2.6732674507201004,10.44403836157437,9.551708972602793,0.24038087079044523
K2-384,2.6732674507201004,10.44403836157437,9.551708972602793,0.24038087079044523
K2-384,2.6732674507201004,10.44403836157437,9.551708972602793,0.24038087079044523
K2-384,2.6732674507201004,10.44403836157437,9.551708972602793,0.24038087079044523
K2-384,2.6732674507201004,10.44403836157437,9.551708972602793,0.24038087079044523
K2-384,2.6732674507201004,10.44403836157437,9.551708972602793,0.24038087079044523
K2-384,2.6732674507201004,10.44403836157437,9.551708972602793,0.24038087079044523
K2-384,2.6732674507201004,10.44403836157437,9.551708972602793,0.24038087079044523
K2-384,2.6732674507201004,10.44403836157437,9.551708972602793,0.24038087079044523
K2-384,2.6732674507201004,10.44403836157437,9.551708972602793,0.24038087079044523
K2-384,2.6732674507201004,10.44403836157437,9.551708972602793,0.24038087079044523
K2-384,2.6732674507201004,10.44403836157437,9.551708972602793,0.24038087079044523
K2-384,2.6732674507201004,10.44403836157437,9.551708972602793,0.24038087079044523
K2-384,2.6732674507201004,10.44403836157437,9.551708972602793,0.24038087079044523
K2-384,2.6732674507201004,10.44403836157437,9.551708972602793,0.24038087079044523
K2-208,0.9079474705799999,5.233275266738589,4.96458507022908,0.9489891572553347
TOI-2411,1.6432041808199997,7.344953052902085,6.93200518948762,0.7501432946560846
HAT-P-51,0.9883585060849995,5.071604393094804,5.1748726494673205,0.9194045231475351
