BP_RP_abs,G_abs,iso_mag_pred,mass_pred
0.7637052564399998,4.156320695840984,,
1.1991402898000008,6.00405537225028,,
0.9053512499399989,5.0822445934039955,,
0.725967475,3.004836773090755,,
1.0821912329099987,5.673750169731729,,
1.1896926374299994,5.449367015089738,,
0.8587680296000002,4.578489335867864,,
2.709703297716999,10.093562643699824,6.85,0.23693185588456353
2.709703297716999,10.093562643699824,6.85,0.23693185588456353
2.709703297716999,10.093562643699824,6.85,0.23693185588456353
2.709703297716999,10.093562643699824,6.85,0.23693185588456353
1.03458993878,5.630822816366596,,
2.2276744567619993,8.797793351007982,6.85,0.44823511675627675
0.8880447013000001,4.971154383168145,,
0.8880447013000001,4.971154383168145,,
0.8880447013000001,4.971154383168145,,
0.8880447013000001,4.971154383168145,,
1.0573449635000003,3.909323661003194,,
1.172549484700001,6.0102300358423975,,
1.1271455443399994,5.890478681352361,,
1.0394649679299999,5.766996944700697,,
0.7834033387999995,4.527986289849741,,
0.7663598029000003,3.4925911856752716,,
1.3695703250000006,6.621592401684301,6.85,1.19560092299578
1.3695703250000006,6.621592401684301,6.85,1.19560092299578
1.3695703250000006,6.621592401684301,6.85,1.19560092299578
1.3695703250000006,6.621592401684301,6.85,1.19560092299578
1.6685880363,7.547169271081221,6.85,0.9247371931569346
1.2623101439200006,5.612128025971348,6.85,1.2964192821245415
0.838923080899999,3.7423552421946766,,
0.7441714420200007,4.102147990727184,,
1.0863672069699994,5.477673162131966,,
0.8565453426000005,4.886813511772814,,
0.8733340488500012,4.6349844116555055,,
1.3522890008390007,6.425673635995265,6.85,1.212510495382633
2.264772032113001,9.299253082556932,6.85,0.42883261918776105
0.6933938490000005,4.148236995825425,,
0.6933938490000005,4.148236995825425,,
0.6933938490000005,4.148236995825425,,
0.6933938490000005,4.148236995825425,,
0.6933938490000005,4.148236995825425,,
0.6933938490000005,4.148236995825425,,
0.6933938490000005,4.148236995825425,,
0.6933938490000005,4.148236995825425,,
0.6933938490000005,4.148236995825425,,
1.2301825498699994,6.175265204513218,,
1.1036904212199996,3.965792514678512,,
1.1096637399800002,4.744404366160905,,
1.2445731623,6.430143217117101,,
1.2445731623,6.430143217117101,,
1.2445731623,6.430143217117101,,
1.2445731623,6.430143217117101,,
1.2445731623,6.430143217117101,,
1.2445731623,6.430143217117101,,
1.2445731623,6.430143217117101,,
1.2445731623,6.430143217117101,,
1.2445731623,6.430143217117101,,
1.2445731623,6.430143217117101,,
1.2445731623,6.430143217117101,,
1.2445731623,6.430143217117101,,
1.2445731623,6.430143217117101,,
1.2445731623,6.430143217117101,,
1.2445731623,6.430143217117101,,
1.2445731623,6.430143217117101,,
1.2445731623,6.430143217117101,,
1.2445731623,6.430143217117101,,
1.2445731623,6.430143217117101,,
1.2445731623,6.430143217117101,,
1.2445731623,6.430143217117101,,
1.2445731623,6.430143217117101,,
1.2445731623,6.430143217117101,,
1.2445731623,6.430143217117101,,
1.2445731623,6.430143217117101,,
1.2115269790000003,5.864978941931296,,
1.2115269790000003,5.864978941931296,,
1.2115269790000003,5.864978941931296,,
1.2115269790000003,5.864978941931296,,
0.9387325758999996,4.702131939295603,,
0.7145153849999994,3.414717549488432,,
0.7145153849999994,3.414717549488432,,
0.7145153849999994,3.414717549488432,,
0.7145153849999994,3.414717549488432,,
2.459238419310001,9.461743050078695,6.85,0.3397366032285968
2.112242780772,8.63735713512518,6.85,0.5304488485443238
0.8594572121099997,4.160898169921241,,
1.4967327503690004,6.9194505465032385,6.85,1.0654326385472217
0.8119088641500003,4.430918484999371,,
0.9957569411999998,4.62304356834561,,
0.919995765246,4.5037448776627915,,
1.1110106362600014,5.685189345890807,,
0.8957082332000006,5.63132745971358,,
1.22833774413,6.312943651093946,,
1.1795063614199996,5.8802692084401365,,
1.1795063614199996,5.8802692084401365,,
1.1795063614199996,5.8802692084401365,,
1.1795063614199996,5.8802692084401365,,
1.1795063614199996,5.8802692084401365,,
1.1795063614199996,5.8802692084401365,,
1.1795063614199996,5.8802692084401365,,
1.1795063614199996,5.8802692084401365,,
1.1795063614199996,5.8802692084401365,,
1.7056927586900006,7.58829471916858,6.85,0.8895254101781969
